id,price_doc
32397,6086184.739517897
32398,5997894.650250255
32399,9857685.414971005
32400,6989361.71430283
32401,6201651.368263693
32402,2939565.8940467634
32403,10095043.688478883
32404,5221712.378286367
32405,11717783.852653312
32406,14361774.620721413
32407,6010266.420577663
32408,4540936.819812778
32409,12798515.29229779
32410,5263149.474051549
32411,6323782.410999211
32412,9269370.369803738
32413,10935136.91669146
32414,13072294.703793967
32415,4334822.922653431
32416,10156020.72648384
32417,6663299.538862587
32418,5163518.909669263
32419,6878320.077125141
32420,5389169.667058366
32421,1936257.356301743
32422,5017671.777927651
32423,7601329.265135225
32424,5877077.667051663
32425,3728062.9021574045
32426,9221231.382425368
32427,10120739.019224107
32428,5633498.036646618
32429,8951045.99051172
32430,3141429.7159942198
32431,9479030.23084738
32432,8131481.459257076
32433,2827062.028202055
32434,11411682.059546323
32435,5524380.301434128
32436,8380362.976544929
32437,9928935.662170352
32438,5246621.758461096
32439,4937583.577907336
32440,6773460.959688758
32441,4160551.98454106
32442,8213520.520912687
32443,5227132.573158775
32444,5096799.203939637
32445,7425889.053837879
32446,8153400.608703483
32447,7940569.1523397565
32448,5117002.686806382
32449,12801021.521700326
32450,7814065.119859405
32451,9623537.943451343
32452,6374088.083492703
32453,5988592.695699988
32454,5076072.13941387
32455,12438538.797494002
32456,6385804.727698129
32457,4184252.0084185544
32458,7439255.142264981
32459,8898322.999849945
32460,7727393.168419031
32461,12027750.209807714
32462,11996282.406891948
32463,5549088.191755098
32464,16285692.420201993
32465,5660564.3463772945
32466,9455309.158096848
32467,5251007.274568959
32468,7468370.874868713
32469,9130101.55918698
32470,10335686.609305652
32471,15918883.956285808
32472,5530528.832005481
32473,6669044.956229156
32474,3478993.9885144713
32475,12159168.901148453
32476,4797550.772643299
32477,2795700.547028628
32478,6000900.9017420085
32479,5005459.3770350795
32480,9552987.757590182
32481,5063167.132609204
32482,4021793.6858717687
32483,9643252.778643385
32484,12235325.75396836
32485,12111456.917070713
32486,5864687.171305242
32487,6339662.873910207
32488,10866754.852695081
32489,13489196.787570016
32490,4579548.999887821
32491,7327359.450071037
32492,10025331.90456986
32493,4826373.660944718
32494,5219561.789035607
32495,6590018.8475852655
32496,4342878.638720214
32497,6685582.648512173
32498,10124102.14536425
32499,11334317.494342092
32500,4246683.115211598
32501,7308337.802031655
32502,5164147.467933902
32503,4977622.54126541
32504,4209552.225080575
32505,6499661.502568454
32506,6027428.642432401
32507,2446593.119295575
32508,7788885.455850146
32509,4616962.372176783
32510,12652139.316668645
32511,6480968.041166033
32512,4866696.810820506
32513,4064609.9427477503
32514,5388663.067789047
32515,5985936.4359450545
32516,8371030.8263067035
32517,7382187.933825131
32518,3648484.562771806
32519,3728062.9021574045
32520,1980651.263941818
32521,6401553.716540951
32522,5191057.6771875
32523,6338604.502646183
32524,5741532.210138349
32525,3320783.7113481313
32526,8328679.563437317
32527,9629648.107975198
32528,3827988.257253272
32529,6339662.873910207
32530,5273807.2519046655
32531,6339662.873910207
32532,12358061.479387585
32533,6203077.089994936
32534,5473998.890691284
32535,5268547.207168813
32536,12336701.856121711
32537,6025819.082727311
32538,7398014.125091197
32539,4270526.039423804
32540,8144798.996166704
32541,8055539.966377694
32542,6583973.616439919
32543,9409769.30306875
32544,3803865.462198686
32545,3803865.462198686
32546,7885821.57599424
32547,5721478.751085587
32548,3808225.8654469554
32549,2558184.6229442856
32550,7151588.76209909
32551,3501100.583170066
32552,6701763.468002205
32553,6925595.630704721
32554,11659968.687786292
32555,10072050.837608622
32556,9549655.794237427
32557,2861131.8364271703
32558,6288022.330484987
32559,5497705.856430368
32560,6018544.116940553
32561,4753893.191733271
32562,7719774.754198011
32563,6236488.166553642
32564,4940154.311126575
32565,6606368.117757189
32566,3814975.983166425
32567,4813732.872711553
32568,9452265.227807548
32569,6323782.410999211
32570,3192996.4749448933
32571,6296589.050713189
32572,6000900.9017420085
32573,8143355.3305890625
32574,8981741.791194431
32575,7411677.368963761
32576,5752346.213873101
32577,4733992.981505149
32578,5308179.975622357
32579,7468102.098293954
32580,5556325.87325674
32581,4246683.115211598
32582,6000900.9017420085
32583,7291472.867716535
32584,4293537.7422882635
32585,3688577.799725342
32586,5643898.250218791
32587,5544645.0445230575
32588,6407794.184398987
32589,2908370.10308698
32590,9424434.783247631
32591,5432900.31433897
32592,5019077.6953313835
32593,2728782.1828710283
32594,5763483.698129609
32595,6025819.082727311
32596,9887652.102170601
32597,8319182.004351389
32598,9076764.280401494
32599,6795224.076927215
32600,7424393.200078034
32601,7522937.015733383
32602,7090816.674613387
32603,6368095.003767478
32604,5603979.027689573
32605,4103473.449926526
32606,3530216.239923243
32607,9455792.87633673
32608,8777336.215307688
32609,8360023.909835025
32610,5258695.3184839785
32611,5463068.890106359
32612,3900011.154109641
32613,5468081.888925342
32614,10263958.319627464
32615,6526786.684070424
32616,9706786.422055738
32617,8522616.94909766
32618,5106079.035687495
32619,5151895.688597276
32620,7410534.868126661
32621,4745266.337667168
32622,13240634.087171517
32623,9156062.574982863
32624,12078215.712725362
32625,7694333.031689226
32626,6088782.505458214
32627,7282442.709911942
32628,14361774.620721413
32629,8790050.973545503
32630,6929345.711535497
32631,5217384.838491655
32632,8099964.813448033
32633,7108722.694300825
32634,5707850.286218225
32635,9138710.036117358
32636,5221384.395963896
32637,8367142.078546005
32638,5330880.793454401
32639,9463847.454197844
32640,6964282.5475412505
32641,5844321.291357717
32642,6559228.383457124
32643,9454758.333503194
32644,6381279.269906052
32645,4565362.838443063
32646,8817276.01957562
32647,11160539.134135777
32648,6907064.432224145
32649,5938089.580083159
32650,4876440.108203121
32651,1980651.263941818
32652,9171023.10120352
32653,10071078.976728145
32654,5698004.368363486
32655,13055132.076625973
32656,4808722.676051612
32657,6330608.4624097245
32658,6260617.677183265
32659,3774486.916693538
32660,14266977.428505428
32661,5621360.381182239
32662,9578356.945274834
32663,10137592.389374124
32664,10735543.824361496
32665,11160539.134135777
32666,7355067.380098958
32667,7422879.972664097
32668,5425245.717750427
32669,13880519.305827798
32670,6684404.390992236
32671,5453826.997935298
32672,3850572.4273188715
32673,9577951.09922631
32674,5498160.082285248
32675,4021793.6858717687
32676,8508671.674684007
32677,5316326.615803754
32678,9221516.256985376
32679,4466664.071210932
32680,13718316.405001923
32681,8861336.878653541
32682,7791268.585245731
32683,11528696.87133598
32684,8803730.169448012
32685,6992845.391716106
32686,6864855.506573524
32687,4435976.150119068
32688,5983960.088458304
32689,9130416.776883896
32690,10000681.200324921
32691,5722390.583610425
32692,11634763.659625204
32693,7227967.157696396
32694,7682921.909852333
32695,10033900.40406054
32696,3512182.222021038
32697,7312331.92570398
32698,5495806.98470751
32699,5055709.432814221
32700,9306299.987983575
32701,11397191.476720706
32702,10898807.156964218
32703,8836324.005699726
32704,10680837.566682871
32705,11574130.821852615
32706,7088142.848773416
32707,5696326.7216932
32708,6252207.134964223
32709,5091210.14082175
32710,10304186.361212706
32711,5077516.007581342
32712,10582273.122133795
32713,6072249.5085700145
32714,6351832.043167596
32715,3926393.0724349665
32716,4944752.705072187
32717,6648899.613399355
32718,8076005.312423942
32719,5648607.261580983
32720,3790340.223277132
32721,10788363.53589657
32722,6339662.873910207
32723,5676811.343080897
32724,7205732.185680359
32725,12526982.969945313
32726,5285304.461084125
32727,4214826.863558006
32728,10127307.00073983
32729,5534776.775707947
32730,9067424.181826603
32731,6158604.938768663
32732,5209040.402897208
32733,5198352.844478948
32734,5947626.4630235545
32735,5294121.24587466
32736,3864124.3836520715
32737,5339186.549909948
32738,6866063.83499908
32739,30200122.8025983
32740,5915189.180404697
32741,5330628.032099941
32742,9589833.728325013
32743,5485016.09904211
32744,16526256.540424665
32745,5490571.429708373
32746,10116046.651608843
32747,7187775.598220283
32748,3592752.299722684
32749,2832877.4160050726
32750,9157996.417088712
32751,6241300.910637813
32752,16913135.273491498
32753,7146403.741444657
32754,10206450.831498737
32755,8325914.57308632
32756,7537468.625741391
32757,10572911.132357717
32758,5631415.043530551
32759,4426335.596190643
32760,5841074.56924182
32761,5310907.248484526
32762,7223253.1444380805
32763,5329724.862818453
32764,6796257.758745011
32765,4103473.449926526
32766,6359406.019967667
32767,6084768.35319413
32768,6250295.2754203975
32769,5732849.998632792
32770,7095036.18359368
32771,10915221.190244723
32772,15281041.440029774
32773,6475417.476820118
32774,7358375.531860824
32775,7407894.123503368
32776,5134751.478259632
32777,5518020.58663452
32778,5567425.739535705
32779,3874161.0703628566
32780,6946055.4778008
32781,9065211.82368812
32782,5254283.572047777
32783,7467025.252387238
32784,10468908.204849228
32785,6457549.778039132
32786,3626235.542889684
32787,8328155.956322733
32788,4326358.169508764
32789,5414938.085036146
32790,5598503.381960897
32791,5643898.250218791
32792,4760687.68833203
32793,11043330.69653363
32794,1946502.1042186834
32795,4518473.300703459
32796,7984183.409906799
32797,4591904.0058790995
32798,6009978.240929416
32799,10609904.629247032
32800,3100543.657740142
32801,6237014.938639542
32802,9485187.674714858
32803,4565131.649739605
32804,9193299.057182683
32805,11942218.143191474
32806,5743044.558321913
32807,5575426.546477876
32808,6521013.271166629
32809,7459684.5453730645
32810,5804909.889030315
32811,5956715.628359013
32812,3718490.298973218
32813,8118213.750159572
32814,3728062.9021574045
32815,5642080.496492855
32816,3849498.001186568
32817,5903496.8124636775
32818,8295935.578365464
32819,3820152.6676946795
32820,5265995.602349839
32821,10908865.05668554
32822,5257439.772971047
32823,10147074.392613498
32824,8729021.543822097
32825,3769054.871422703
32826,9528229.661067966
32827,8892767.480722712
32828,6717429.451618276
32829,6969029.317958489
32830,5235828.956442907
32831,5298564.335634175
32832,4856056.926614709
32833,11844082.387787241
32834,9599166.156537902
32835,5817345.185935198
32836,5320307.804113448
32837,5200826.153053298
32838,5391106.5170124415
32839,27882282.698318888
32840,5581072.218393129
32841,4687015.714472077
32842,5987153.231594115
32843,3589922.662425122
32844,5243099.678826442
32845,8545696.925903594
32846,9181706.943522548
32847,2928991.888650793
32848,9548803.000516463
32849,3882573.3995939596
32850,6555265.399269312
32851,8439801.485640232
32852,3131727.286481782
32853,3424853.347919503
32854,7222054.692800936
32855,8788664.415581333
32856,4573714.7973606195
32857,7814600.482759439
32858,2536949.538952574
32859,6520733.795750947
32860,5924520.457374453
32861,4631504.963310531
32862,7812882.720353649
32863,6339662.873910207
32864,6419890.31954475
32865,8322262.57876177
32866,2536949.538952574
32867,4875767.536469356
32868,9831003.252346413
32869,8303700.779850664
32870,6191903.459666325
32871,7078433.064049069
32872,10274230.591015354
32873,4557133.480909756
32874,5669805.707777832
32875,9097058.325828519
32876,5785789.174207233
32877,9926710.944465755
32878,8772469.79094236
32879,3294494.9499487816
32880,7087728.18638637
32881,7009885.541860558
32882,6086184.739517897
32883,5642080.496492855
32884,9242458.986038715
32885,4998800.681012208
32886,4687465.487028623
32887,5616616.292814778
32888,9295855.224049482
32889,4479048.471960674
32890,4103473.449926526
32891,4973554.091824781
32892,5222982.28970727
32893,10898730.846014554
32894,5623852.875071337
32895,8772051.216185197
32896,6469022.579383948
32897,3820152.6676946795
32898,7482018.229338007
32899,8436817.521552673
32900,5198521.697650346
32901,6418628.196204061
32902,7482252.605119399
32903,7359131.852731989
32904,10549126.634605832
32905,5663847.330786087
32906,6424118.330957855
32907,3511449.2332979413
32908,5164489.896438673
32909,3987632.1172775887
32910,8250990.981810702
32911,6913190.949265008
32912,8595719.122475011
32913,7491121.496481914
32914,4301023.331927919
32915,6963981.003645027
32916,9943061.72155381
32917,3498021.4601267045
32918,8787444.205744144
32919,10823607.658962322
32920,4624289.937848546
32921,4817552.946513933
32922,5386850.300392771
32923,5003419.697322729
32924,4040843.9527677493
32925,4680526.509263093
32926,5069641.075119711
32927,8863478.784812102
32928,6337974.497369466
32929,9635883.826265935
32930,4872991.748151193
32931,8700375.401092103
32932,5981018.748477094
32933,5730841.692271541
32934,4347702.59120864
32935,11049660.227782737
32936,5683186.107746159
32937,4651629.735216653
32938,8546785.744978212
32939,4021793.6858717687
32940,4685755.525160727
32941,27877534.721337136
32942,5841501.971539486
32943,4979365.304145617
32944,4446353.529582765
32945,5919424.229534162
32946,5039599.3340274235
32947,14361774.620721413
32948,10272662.233925171
32949,5662946.621758939
32950,4831845.785263161
32951,7368823.3303160425
32952,7535488.753403574
32953,6254142.81574112
32954,7617398.78812244
32955,9914372.626185909
32956,5319903.748475971
32957,8801706.653880384
32958,11021163.630749024
32959,12378582.955868516
32960,5276602.900928309
32961,9754068.59059235
32962,4018819.536353653
32963,8869591.343901603
32964,5172764.001898057
32965,7492626.060185702
32966,5893672.100079119
32967,6572555.828306776
32968,6973123.646266795
32969,5916139.455872603
32970,5624381.29542805
32971,5679637.936424997
32972,4862808.978837516
32973,6339858.45399222
32974,8836067.609190363
32975,7069351.22228781
32976,6405790.849367369
32977,5662632.184980499
32978,6784969.957926396
32979,5987864.726085958
32980,5102281.375633711
32981,4835636.808073344
32982,5334881.306800486
32983,6250790.441077882
32984,4096211.9897130025
32985,4412711.504537136
32986,5528458.892792221
32987,9416494.326975346
32988,6125038.446780345
32989,3809774.9279309907
32990,5329675.974651086
32991,4650705.776441705
32992,4910313.5200773645
32993,4573704.926627397
32994,2728782.1828710283
32995,7336018.645637107
32996,8990802.358060433
32997,8536739.611723429
32998,13591967.60538568
32999,3347484.9794919225
33000,4922912.179782012
33001,6910052.327350013
33002,5669612.610868334
33003,3699993.9427069006
33004,6406382.050039716
33005,7495328.964952213
33006,11573287.749618525
33007,4994519.452044292
33008,3021881.609302592
33009,6126060.78249356
33010,6384623.444123522
33011,3609916.948704177
33012,4578645.40893515
33013,4217802.409304563
33014,6070017.360370646
33015,7109789.416198718
33016,4373921.549348764
33017,4434502.5462173745
33018,5491794.610279084
33019,4973554.091824781
33020,5578007.930797255
33021,7566095.480365771
33022,6952843.413555967
33023,7969896.805655397
33024,13328109.699068982
33025,5452280.0050572995
33026,5243099.678826442
33027,5572828.4734948035
33028,5379161.927506922
33029,7001797.5094102565
33030,7341460.342043464
33031,3873663.47404148
33032,8994543.623848794
33033,7418806.42898437
33034,4088948.9611032186
33035,7159512.153527484
33036,5234366.109219419
33037,6338780.429540175
33038,6435122.323075444
33039,10055912.637787474
33040,10866254.715128347
33041,4543744.227245243
33042,10698515.129447844
33043,7507866.927497151
33044,6451536.35146424
33045,10211865.698218595
33046,7992226.837332766
33047,9003930.044913253
33048,9026582.09006485
33049,15653634.590400457
33050,9220731.179748047
33051,6342985.853695818
33052,10182914.276801934
33053,7271334.6891599605
33054,4441504.274599774
33055,11029375.12870285
33056,7601329.265135225
33057,9354166.837418562
33058,5502600.508323944
33059,8338954.599664381
33060,4496462.6989083765
33061,3664922.4942376944
33062,6515607.003316499
33063,7660021.907815346
33064,4666785.129439572
33065,8079028.395255452
33066,8591886.647612115
33067,6007234.790213144
33068,6421144.974336765
33069,12076001.266040396
33070,8750229.071982587
33071,9908383.351033326
33072,5043961.062776777
33073,4702746.810963365
33074,12611283.51244625
33075,8256002.891918476
33076,8307456.024682692
33077,7111595.503171806
33078,4901270.3520510355
33079,10580378.641744878
33080,7827689.012843406
33081,11386601.139792828
33082,7223153.516784611
33083,5527414.738417946
33084,4826481.234477564
33085,8940163.411453038
33086,8930448.234763378
33087,4356881.617947024
33088,4342180.473182626
33089,10590442.475939041
33090,7002197.649393361
33091,3138071.0077277105
33092,9448120.157526296
33093,14006025.109126203
33094,3803865.462198686
33095,4536326.370517032
33096,8796885.863078255
33097,3670491.8861481827
33098,5523584.638657659
33099,6564146.147719584
33100,9409769.30306875
33101,4941325.403948959
33102,4909005.648200707
33103,5240704.7763402555
33104,6120738.710745297
33105,12298498.51914202
33106,4904145.282035175
33107,3635361.1917673373
33108,11079380.653498244
33109,6178456.451896319
33110,5458494.829438657
33111,6195730.133062938
33112,4021793.6858717687
33113,7267557.440106485
33114,4651618.8574743355
33115,9637195.364861865
33116,5055650.830710549
33117,4903365.237116946
33118,10700435.745955836
33119,11435288.25791486
33120,2292021.5422570957
33121,5809490.984214023
33122,4524988.139343879
33123,26790037.211020537
33124,5356041.360203034
33125,6020638.843930281
33126,5024539.118372494
33127,6213141.946763643
33128,8168397.3998656925
33129,12573503.59364733
33130,7573286.634889644
33131,7827017.49647098
33132,4399643.944362745
33133,19446493.100798883
33134,7617538.96809052
33135,10125168.234466452
33136,9450561.1667736
33137,3959561.5626524724
33138,13576060.352829458
33139,5431491.178441263
33140,6322704.189521501
33141,7870345.796942586
33142,7204900.409683812
33143,3320522.308098659
33144,5343313.045325601
33145,8102425.687702198
33146,6650717.5375695145
33147,3476956.8445282616
33148,6633423.29765684
33149,12636869.084168533
33150,6163500.090194795
33151,6421969.101915067
33152,14645661.722144816
33153,15278147.478809247
33154,8646243.964932596
33155,13114764.116291331
33156,8615423.55118463
33157,5917376.99877815
33158,13078966.53404073
33159,3931974.2273420594
33160,5196035.441464365
33161,5994219.215336027
33162,7746087.463506271
33163,5327655.449713107
33164,5459720.26280726
33165,8287596.776953992
33166,5653076.379086261
33167,4584544.492068456
33168,8319849.266164467
33169,5174291.581705396
33170,5951087.773939007
33171,7335703.27174359
33172,10363824.636622626
33173,4350566.393276963
33174,6059612.864637392
33175,3562653.9679319905
33176,6985658.3712261375
33177,6930975.782883408
33178,5970280.016389354
33179,14041159.409951642
33180,6737756.8635969395
33181,6268033.823595189
33182,4164736.0310153877
33183,4442544.32960352
33184,4804379.758197514
33185,7379665.106817891
33186,3976782.2982762353
33187,5717925.891043214
33188,5363396.4497715235
33189,13963559.706589224
33190,6385168.535322657
33191,14893166.045341631
33192,8470567.192295084
33193,6086184.739517897
33194,4021793.6858717687
33195,7318040.067074651
33196,4673469.426279961
33197,7784515.306452036
33198,4960378.512476289
33199,7669589.376971216
33200,3737155.639397726
33201,6855147.289366564
33202,10443629.488856591
33203,9143988.873745454
33204,7225658.186975772
33205,5512578.994012171
33206,6373355.46843134
33207,10865533.542949382
33208,10919114.019220605
33209,8342324.346387277
33210,2239540.4753879476
33211,7330525.874746482
33212,5795137.734210567
33213,5328245.484984161
33214,6625955.886435238
33215,6200941.035255608
33216,4170011.9263172317
33217,3797084.9098170116
33218,4661788.7298882315
33219,3562653.9679319905
33220,6086184.739517897
33221,5529140.132203505
33222,5448818.053503431
33223,1946502.1042186834
33224,8545162.206888132
33225,4840601.215407217
33226,5500015.730154621
33227,3199831.164912374
33228,5660564.3463772945
33229,7233817.32026925
33230,6416116.338260479
33231,7449361.527048795
33232,8474729.963089224
33233,9303359.679698251
33234,12167965.840735784
33235,7660021.907815346
33236,7504868.606965405
33237,13165340.777296346
33238,6205511.692083132
33239,6534157.651297953
33240,6136379.259170143
33241,6221616.246586789
33242,4591533.636986207
33243,4526091.1901962105
33244,11568915.521561708
33245,5861186.989595008
33246,6553261.000331464
33247,5763483.698129609
33248,10742201.644086678
33249,14154027.586917525
33250,9281809.613697805
33251,9098874.689987518
33252,10320557.171356076
33253,5972407.310035934
33254,4995015.639548449
33255,7535488.753403574
33256,8998034.332411746
33257,7909971.81333507
33258,18868766.709834818
33259,5192651.398681612
33260,4474032.721007144
33261,8426035.75498577
33262,5752346.213873101
33263,6344099.178313753
33264,8197096.086429896
33265,11771724.438948656
33266,6116977.954128264
33267,8608671.017469022
33268,5702924.642848431
33269,7826803.190159599
33270,4882055.39912312
33271,7245665.391708294
33272,4257487.640403143
33273,5002779.821737081
33274,6288022.330484987
33275,7756273.539225619
33276,9784943.579154365
33277,6220602.183690214
33278,2004850.6524331428
33279,6447580.806700268
33280,6568014.733269546
33281,5423131.453844198
33282,8080882.561863873
33283,6690148.198447576
33284,5483232.797734026
33285,13381506.875329226
33286,6807423.802691549
33287,3360923.37812405
33288,11250657.72220244
33289,4952297.401801142
33290,7532451.774306225
33291,5128746.9092109315
33292,12203294.564917285
33293,4869516.300451862
33294,5391075.556186564
33295,3530347.6188200237
33296,3970049.5449957033
33297,7300955.431283975
33298,8034455.9763974305
33299,13001425.577681093
33300,3728062.9021574045
33301,8349860.0979105625
33302,4272865.821164559
33303,9788176.183030514
33304,10757417.66173913
33305,5989916.884983229
33306,5980693.936701687
33307,8857476.909947699
33308,8220948.356271979
33309,5478300.899414917
33310,13119821.054207934
33311,6577071.7577590365
33312,4780013.67093438
33313,5732772.135265592
33314,11190562.786034865
33315,7042555.985884226
33316,8160234.047809413
33317,9575835.774372814
33318,8200023.452230527
33319,4818830.684843904
33320,8700793.007253693
33321,5777236.318635698
33322,4579860.111343751
33323,9199281.495767247
33324,10897745.477451542
33325,10522336.163858237
33326,6000900.9017420085
33327,5742963.351558686
33328,6885130.0323400125
33329,9526447.297905138
33330,3462293.2700036936
33331,16043456.315785484
33332,3769315.8789066994
33333,10801268.582377782
33334,4494462.292302269
33335,9600827.131759942
33336,13848289.829551505
33337,2939565.8940467634
33338,9838905.275998404
33339,5265230.444692966
33340,7089380.187586783
33341,7218524.764044831
33342,16071290.068591999
33343,5617078.5654010065
33344,5109515.400824808
33345,6480627.885647675
33346,10459694.05036873
33347,14372716.962958928
33348,6041259.699760334
33349,6200425.996896154
33350,4525452.443217083
33351,10505943.234831452
33352,5605917.865370003
33353,6618517.03012014
33354,7016652.786975304
33355,5811450.06863961
33356,6000900.9017420085
33357,10526355.21851156
33358,3235090.711383958
33359,9369636.644682342
33360,3622530.9819548526
33361,8540872.082295679
33362,3387218.744038248
33363,6225584.746166302
33364,7308070.683964137
33365,8920988.63746609
33366,13712769.215773402
33367,5221640.288719947
33368,8423931.031648198
33369,5057752.380649806
33370,5206579.537754712
33371,7138736.613211337
33372,4402995.27650956
33373,5993234.9972814135
33374,6154806.918238633
33375,5670789.64818815
33376,6195166.087220455
33377,7848010.91836041
33378,17485660.847166378
33379,6157922.427896961
33380,7512506.629914439
33381,5186299.170457691
33382,3773794.2032550103
33383,9568092.513512265
33384,7531653.615153398
33385,2546855.6059648357
33386,9439991.82589105
33387,7792787.877790632
33388,8127590.252950787
33389,5704672.639985429
33390,6359406.019967667
33391,5243099.678826442
33392,10526322.674382307
33393,8265307.036119284
33394,5865055.669744712
33395,9663603.428567076
33396,8735430.740965532
33397,6620171.158797069
33398,5460405.413120331
33399,11991519.29881307
33400,15824893.201261882
33401,11780007.003159584
33402,3143427.2387763998
33403,8211495.4582640445
33404,10283143.33604351
33405,10114293.911798708
33406,5499984.8814955605
33407,6288022.330484987
33408,9077938.446988543
33409,11011451.227602424
33410,6681180.0934015615
33411,5386989.388123904
33412,10768958.649684861
33413,5696762.608522717
33414,7348821.494779049
33415,17737495.69474851
33416,11519771.867724266
33417,6271931.432949629
33418,7094115.533492954
33419,7960918.292674322
33420,9251094.622032227
33421,7332945.054161953
33422,7441444.432218574
33423,3006921.8382166205
33424,7580158.678516882
33425,5306545.697310328
33426,7016302.722244191
33427,17466842.478617202
33428,5198589.022534228
33429,5763483.698129609
33430,3809935.27248922
33431,4317100.813222372
33432,6467961.096410323
33433,6396337.529716858
33434,14361774.620721413
33435,7326981.012165089
33436,5884573.32588363
33437,5085280.634475172
33438,3803865.462198686
33439,3578113.490584316
33440,5643898.250218791
33441,3803865.462198686
33442,7827017.49647098
33443,6774723.833816555
33444,12520170.740065247
33445,5704672.639985429
33446,9091235.858247666
33447,4078872.2344178916
33448,5950551.06333758
33449,18154118.34747033
33450,5544389.388082137
33451,12184816.114594538
33452,9206985.210029963
33453,5463298.456117333
33454,7244132.549330158
33455,7932013.89167842
33456,7283705.993391015
33457,4921289.271221417
33458,3596016.0927716936
33459,20183996.896365553
33460,9949449.90181338
33461,10740039.927990263
33462,5497701.410362248
33463,5349358.575016825
33464,11628056.53251673
33465,5359870.1842676485
33466,5435039.02038302
33467,6290342.464759478
33468,5733650.175863367
33469,10756925.026919948
33470,5487461.921680622
33471,1980651.263941818
33472,10023705.079810753
33473,9026169.66520373
33474,5075891.721236384
33475,3951057.779966696
33476,6511377.303216344
33477,9075594.872055281
33478,6800605.013358495
33479,9154192.104135852
33480,6746411.674569852
33481,9206393.126358528
33482,3537594.879844778
33483,12987215.33358966
33484,5608519.796780704
33485,13324515.812199289
33486,12683447.424813217
33487,6663070.742715607
33488,12754083.903274568
33489,9726703.390858615
33490,11549744.377043074
33491,8243013.993826772
33492,6500921.310460761
33493,8013909.407274172
33494,6815267.600018503
33495,9263728.803234108
33496,7257255.508606462
33497,12786044.103653723
33498,8770343.721366167
33499,8150472.002307362
33500,8303700.779850664
33501,7454865.4065055875
33502,5457549.004932239
33503,8771932.533014396
33504,9856730.941273473
33505,6446772.850100933
33506,9450876.914433446
33507,8535547.909095779
33508,5974607.416024181
33509,5910128.917678651
33510,9559219.931465901
33511,7676109.556291392
33512,5777236.318635698
33513,12992830.887898842
33514,5763483.698129609
33515,5763483.698129609
33516,5387312.567931118
33517,6717054.3813301725
33518,6167274.231170931
33519,5915842.4080310445
33520,6512153.8031977005
33521,7386625.286059627
33522,3917500.9517547213
33523,5258119.084160397
33524,9194498.776413487
33525,6456150.662552679
33526,9235152.608969986
33527,5947066.358337419
33528,5493927.668825584
33529,3218313.3625081168
33530,5393833.900837404
33531,5453767.538430773
33532,4481845.6329089925
33533,5288043.564305875
33534,3567802.7530610794
33535,10327286.037781777
33536,7121187.61949807
33537,4179969.52187769
33538,7389222.006992362
33539,9306299.987983575
33540,8358283.977837178
33541,11171667.610249616
33542,14552570.67747936
33543,8781792.918305246
33544,5899563.678894837
33545,10330029.544090407
33546,6529229.810422501
33547,8003472.873038939
33548,12438538.797494002
33549,8028766.391893603
33550,12192229.136851564
33551,9729257.069038285
33552,5752346.213873101
33553,3642832.9747419073
33554,8507729.870289477
33555,11038080.956733488
33556,4505356.487660264
33557,9041156.431940576
33558,20641304.999868505
33559,8912127.519670712
33560,5803834.333896837
33561,1980651.263941818
33562,7240282.1171733085
33563,7319472.347464266
33564,5560592.5185167305
33565,6693638.206352294
33566,8945117.86854563
33567,8092723.770827703
33568,1912352.9444955487
33569,3286998.8148594056
33570,10377148.842049226
33571,2914061.6297075027
33572,5348924.305127435
33573,3412244.4811005895
33574,8770996.890504159
33575,5777236.318635698
33576,5358651.305471602
33577,9826915.974893916
33578,12040067.370596958
33579,10515904.763106802
33580,7426114.865905736
33581,6112811.797753288
33582,7956984.77325819
33583,6792218.822275176
33584,4996335.292265578
33585,4334635.205457892
33586,4987798.48301518
33587,6166842.420046659
33588,9643252.778643385
33589,8675304.55622731
33590,3914503.517109814
33591,8918046.660702879
33592,7046061.0586645575
33593,4024255.81575806
33594,9670117.52690011
33595,3003763.310123647
33596,7196840.609280909
33597,5517552.429447187
33598,5329819.830564678
33599,7009546.934152174
33600,4578645.40893515
33601,4756831.154056787
33602,6086184.739517897
33603,8171711.907769417
33604,3854087.696941287
33605,5438759.07855199
33606,5793687.421725704
33607,10669461.864772644
33608,11257025.564461896
33609,6213086.191328798
33610,10173336.089381639
33611,6131024.089543664
33612,4574643.842223553
33613,3654491.9237433695
33614,5779554.1991516035
33615,3780601.8362281327
33616,9586326.008097535
33617,6069928.3052500235
33618,4913654.463195114
33619,8435856.957366657
33620,6245609.946222676
33621,1980651.263941818
33622,7414690.957609634
33623,5716038.7147756
33624,9409769.30306875
33625,2942519.2628101152
33626,11557574.436003074
33627,3728062.9021574045
33628,5059955.535346213
33629,7510115.987176188
33630,5763641.201621742
33631,10637657.636840176
33632,6512153.8031977005
33633,5209531.637416221
33634,15592851.800499596
33635,8193149.312941098
33636,9321552.71585248
33637,2902273.8360848674
33638,8182220.603894968
33639,8819800.979618972
33640,8937476.163184734
33641,7621092.898837734
33642,9065842.965076601
33643,4188278.712926708
33644,6010967.189167752
33645,6940441.3535725465
33646,10447063.146680435
33647,5698975.946111381
33648,5363865.238878027
33649,5457452.3349757735
33650,6506046.786142193
33651,6750171.077992652
33652,8015216.556215321
33653,5854192.723708562
33654,6039003.733657821
